,location_key,date,place_id,wikidata_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
322,GB_ENG,2020-11-18,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,18549.0,441.0,293129.0,1293732.0,48167.0,31554520.0,1571.0,170194.0,14490.0,1242.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,11.401235,7.524691,14.228395,0.042333,,8.469136,82.204296
323,GB_ENG,2020-11-19,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,15797.0,401.0,316938.0,1309529.0,48568.0,31879667.0,1484.0,171678.0,14479.0,1241.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,6.506173,1.611111,9.080247,0.834571,,2.487654,75.55068
324,GB_ENG,2020-11-20,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,14960.0,394.0,321020.0,1324489.0,48962.0,32200768.0,1316.0,172994.0,14236.0,1241.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,6.438272,1.592593,10.759259,0.381,,5.203704,91.833645
325,GB_ENG,2020-11-21,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,10806.0,401.0,296794.0,1335295.0,49363.0,32498376.0,1255.0,174249.0,14118.0,1248.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,10.771605,7.820988,12.37037,0.889,,8.265432,84.530801
326,GB_ENG,2020-11-22,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,10216.0,410.0,207534.0,1345511.0,49773.0,32710364.0,1333.0,175582.0,14354.0,1259.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,6.358025,2.691358,9.32716,0.564444,,4.160494,85.881628
327,GB_ENG,2020-11-23,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,16472.0,401.0,158466.0,1361983.0,50174.0,32870739.0,1385.0,176967.0,14712.0,1299.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,5.654321,1.277778,9.092593,0.056444,,4.030864,89.350469
328,GB_ENG,2020-11-24,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,14264.0,410.0,247884.0,1376247.0,50584.0,33122324.0,1277.0,178244.0,14506.0,1306.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,9.716049,7.845679,11.179012,0.056444,,7.37037,85.364315
329,GB_ENG,2020-11-25,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,14154.0,429.0,280804.0,1390401.0,51013.0,33401958.0,1415.0,179659.0,14240.0,1300.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,257665713102.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,7.111111,2.833333,9.697531,0.290286,,5.987654,92.725172
330,GB_ENG,2020-11-26,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,12459.0,374.0,312455.0,1402860.0,51387.0,33715165.0,1198.0,180857.0,13908.0,1264.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,4.351852,1.024691,7.95679,0.92075,,3.376543,93.462033
331,GB_ENG,2020-11-27,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,12460.0,369.0,268098.0,1415320.0,51756.0,33983533.0,1055.0,181912.0,13754.0,1242.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,3.58642,0.265432,6.962963,0.028222,,1.944444,89.060347
332,GB_ENG,2020-11-28,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,9347.0,387.0,255094.0,1424667.0,52143.0,34238830.0,1065.0,182977.0,13208.0,1204.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,6.296296,0.95679,8.506173,0.169333,,5.592593,95.280446
333,GB_ENG,2020-11-29,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,9067.0,404.0,169056.0,1433734.0,52547.0,34411516.0,1215.0,184192.0,13521.0,1214.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,7.061728,6.013889,7.972222,0.108857,,6.716049,97.706588
334,GB_ENG,2020-11-30,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,15227.0,365.0,165178.0,1448961.0,52912.0,34595150.0,1216.0,185408.0,13756.0,1185.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,7.567901,4.67284,10.104938,0.580571,,6.148148,90.747477
335,GB_ENG,2020-12-01,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,13731.0,347.0,249772.0,1462692.0,53259.0,34851648.0,1271.0,186679.0,13507.0,1182.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,4.524691,2.160494,7.271605,1.185333,,1.41358,80.322708
336,GB_ENG,2020-12-02,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,13662.0,337.0,282323.0,1476354.0,53596.0,35134022.0,1262.0,187941.0,13212.0,1149.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,75.0,4.833333,2.061728,7.919753,0.036286,,3.290123,89.814742
337,GB_ENG,2020-12-03,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,12762.0,408.0,322549.0,1489116.0,54004.0,35459077.0,1337.0,189278.0,12896.0,1094.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,67.59,4.271605,2.524691,4.882716,2.497667,,3.265432,93.241817
338,GB_ENG,2020-12-04,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,13065.0,414.0,320485.0,1502181.0,54418.0,35779637.0,1248.0,190526.0,12987.0,1113.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,67.59,2.512346,1.092593,3.722222,11.303,15.24,1.635802,94.167721
339,GB_ENG,2020-12-05,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,10302.0,345.0,299072.0,1512483.0,54763.0,36078752.0,1186.0,191712.0,12968.0,1086.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,67.59,3.617284,0.925926,6.666667,13.758333,10.16,2.333333,91.339518
340,GB_ENG,2020-12-06,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,11036.0,357.0,224905.0,1523519.0,55120.0,36303702.0,1311.0,193023.0,13189.0,1087.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,67.59,2.444444,-1.487654,5.703704,0.544286,,1.438272,93.305869
341,GB_ENG,2020-12-07,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,17663.0,360.0,172159.0,1541182.0,55480.0,36478290.0,1466.0,194489.0,13616.0,1109.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,67.59,0.469136,-2.222222,2.709877,0.338667,10.16,-0.111111,95.954246
342,GB_ENG,2020-12-08,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,16937.0,376.0,236186.0,1558119.0,55856.0,36714724.0,1528.0,196017.0,13629.0,1118.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,2.345679,-0.265432,5.216049,0.211667,,1.722222,96.098582
343,GB_ENG,2020-12-09,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,17744.0,376.0,307957.0,1575863.0,56232.0,37036531.0,1550.0,197567.0,13467.0,1094.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,4.975309,2.62963,6.703704,3.937,,3.901235,92.819763
344,GB_ENG,2020-12-10,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,18850.0,380.0,333033.0,1594713.0,56612.0,37369599.0,1524.0,199091.0,13796.0,1110.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,4.91358,3.382716,5.944444,0.169333,,3.975309,93.683996
345,GB_ENG,2020-12-11,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,20177.0,400.0,328924.0,1614890.0,57012.0,37698625.0,1450.0,200541.0,13901.0,1117.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,7.191358,5.08642,8.679012,5.376333,10.16,6.888889,97.974547
346,GB_ENG,2020-12-12,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,16268.0,378.0,321230.0,1631158.0,57390.0,38019874.0,1587.0,202128.0,13927.0,1087.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,6.864198,4.160494,8.246914,0.616857,,5.820988,93.180631
347,GB_ENG,2020-12-13,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,18409.0,368.0,273943.0,1649567.0,57758.0,38293836.0,1581.0,203709.0,14460.0,1123.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,5.938272,1.67284,10.37037,1.524,,5.351852,96.026389
348,GB_ENG,2020-12-14,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,30019.0,415.0,234908.0,1679586.0,58173.0,38528770.0,1746.0,205455.0,15053.0,1127.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,9.345679,7.290123,11.191358,4.572,,6.895062,84.765915
349,GB_ENG,2020-12-15,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,29652.0,391.0,252948.0,1709238.0,58564.0,38790681.0,1730.0,207185.0,15031.0,1159.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,6.882716,4.5,10.0,0.028222,,5.277778,89.633206
350,GB_ENG,2020-12-16,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,30650.0,354.0,251391.0,1739888.0,58918.0,39042230.0,1796.0,208981.0,15465.0,1163.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,7.506173,4.290123,9.617284,0.381,,6.234568,91.656896
351,GB_ENG,2020-12-17,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,30160.0,441.0,317962.0,1770048.0,59359.0,39382599.0,1873.0,210854.0,15741.0,1188.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,7.12963,4.487654,10.271605,1.354667,,5.592593,90.001893
352,GB_ENG,2020-12-18,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,32426.0,436.0,328226.0,1802474.0,59795.0,39711802.0,1672.0,212526.0,15866.0,1190.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,67.59,11.54321,8.296296,12.351852,1.947333,,10.135802,91.084189
353,GB_ENG,2020-12-19,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,22196.0,415.0,391150.0,1824670.0,60210.0,40103094.0,1812.0,214338.0,16183.0,1239.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,71.3,9.506173,6.635802,11.537037,2.032,,6.975309,84.3122
354,GB_ENG,2020-12-20,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,29556.0,430.0,367421.0,1854226.0,60640.0,40470614.0,1976.0,216314.0,16633.0,1267.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,71.3,6.277778,3.969136,8.419753,0.508,,4.216049,86.699509
355,GB_ENG,2020-12-21,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,43446.0,498.0,355293.0,1897672.0,61138.0,40835866.0,2115.0,218429.0,17709.0,1327.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,71.3,8.685185,4.018519,12.246914,0.084667,,7.969136,95.267524
356,GB_ENG,2020-12-22,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,41741.0,491.0,381592.0,1939413.0,61629.0,41220967.0,2203.0,220632.0,18063.0,1339.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,71.3,5.87037,2.746914,11.240741,8.593667,10.16,4.91358,93.584067
357,GB_ENG,2020-12-23,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,38383.0,483.0,436796.0,1977796.0,62112.0,41657613.0,1980.0,222612.0,17834.0,1374.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,71.3,6.481481,3.148148,7.91358,3.471333,,5.987654,96.663236
358,GB_ENG,2020-12-24,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,29287.0,490.0,430507.0,2007083.0,62602.0,42088549.0,1795.0,224407.0,18227.0,1427.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,74.07,3.228395,1.345679,6.191358,18.034,,0.432099,82.121531
359,GB_ENG,2020-12-25,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,12926.0,541.0,319349.0,2020009.0,63143.0,42408113.0,1952.0,226359.0,17701.0,1437.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,72.69,1.166667,-0.6875,3.430556,0.254,,-1.888889,80.1106
360,GB_ENG,2020-12-26,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,37462.0,572.0,225266.0,2057471.0,63715.0,42633925.0,2298.0,228657.0,18350.0,1498.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,74.07,6.396825,1.507937,9.349206,0.0,,4.34127,86.726044
361,GB_ENG,2020-12-27,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,43250.0,585.0,315902.0,2100721.0,64300.0,43018598.0,2572.0,231229.0,19277.0,1556.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,74.07,4.452381,0.174603,8.333333,7.9756,10.16,2.055556,84.440434
362,GB_ENG,2020-12-28,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,40846.0,594.0,315800.0,2141567.0,64894.0,43335194.0,2795.0,234024.0,20426.0,1641.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,74.07,0.52381,-1.34127,2.230159,0.145143,,0.119048,97.121
363,GB_ENG,2020-12-29,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,74058.0,580.0,271773.0,2215625.0,65474.0,43608506.0,2886.0,236910.0,21787.0,1728.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,74.07,1.301587,-0.849206,4.190476,1.016,,0.484127,94.295232
364,GB_ENG,2020-12-30,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,64243.0,629.0,346016.0,2279868.0,66103.0,43956812.0,2861.0,239771.0,22713.0,1854.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,74.07,0.198413,-2.015873,2.404762,1.197429,,-0.746032,93.388071
365,GB_ENG,2020-12-31,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,47823.0,653.0,447606.0,2327691.0,66756.0,44423699.0,2536.0,242307.0,22728.0,1899.0,,,,,,,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,74.07,-1.230159,-4.293651,1.515873,0.108857,,-1.936508,94.973141
