epoch,step,train_MAE,train_loss,valid_MAE,valid_loss
30,836,0.00039655837463214993,,,
31,849,,1.2463182486044388e-07,,
31,863,,,0.0011220257729291916,1.3227272575022653e-06
31,863,0.0004104510007891804,,,
32,890,,,0.0005882502882741392,4.123865267047222e-07
32,890,0.00042915443191304803,,,
33,899,,4.924946779283346e-07,,
33,917,,,0.0003153386351186782,1.3158576450678083e-07
33,917,0.00042068000766448677,,,
34,944,,,0.0008475179201923311,7.809757107679616e-07
34,944,0.0004205127479508519,,,
35,949,,1.8869351947614632e-07,,
35,971,,,0.0004559182852972299,2.687458788841468e-07
35,971,0.0003835585666820407,,,
36,998,,,0.0005480858962982893,3.639134149580059e-07
36,998,0.00042393815238028765,,,
37,999,,3.2556829410168575e-07,,
37,1025,,,0.0005054500070400536,3.1984376391847036e-07
37,1025,0.0004074250173289329,,,
38,1049,,1.9056855649068893e-07,,
38,1052,,,0.00046426267363131046,2.7611281439021695e-07
38,1052,0.0003718413645401597,,,
39,1079,,,0.0006000639987178147,4.211030670830951e-07
39,1079,0.0003838143893517554,,,
40,1099,,1.663166955268025e-07,,
40,1106,,,0.0010899825720116496,1.2555478861031588e-06
40,1106,0.00035850462154485285,,,
41,1133,,,0.0008673064294271171,8.137731128954329e-07
41,1133,0.0003926818026229739,,,
42,1149,,2.693068381631747e-07,,
42,1160,,,0.00079511315561831,6.99720715147123e-07
42,1160,0.00035168923204764724,,,
43,1187,,,0.00040744402213022113,2.2045266234727023e-07
43,1187,0.0004040503699798137,,,
44,1199,,3.5900447414860537e-07,,
44,1214,,,0.0009164454531855881,9.019322533276863e-07
44,1214,0.0004075468750670552,,,
45,1241,,,0.000520771776791662,3.3799702237047313e-07
45,1241,0.00039513144292868674,,,
46,1249,,1.2754276212945115e-07,,
46,1268,,,0.0006882090819999576,5.402400802267948e-07
46,1268,0.0004192794731352478,,,
47,1295,,,0.00025565686519257724,8.593483613594799e-08
47,1295,0.0004506329132709652,,,
48,1299,,4.0406376911050756e-07,,
48,1322,,,0.0009294808260165155,9.281657753490435e-07
48,1322,0.00037987640826031566,,,
49,1349,,1.0798119376431714e-07,,
49,1349,,,0.0007095235050655901,5.673146006301977e-07
49,1349,0.0003628924605436623,,,
50,1376,,,0.0013311241054907441,1.8393288883089554e-06
50,1376,0.0003906363854184747,,,
51,1399,,1.8585645022994868e-07,,
51,1403,,,0.0007627031300216913,6.47911406304047e-07
51,1403,0.00039662502240389585,,,
52,1430,,,0.0011582878651097417,1.4059147588341148e-06
52,1430,0.0004148950974922627,,,
53,1449,,3.973375157784176e-07,,
53,1457,,,0.0011354621965438128,1.3536558753912686e-06
53,1457,0.0004227810713928193,,,
54,1484,,,0.0007694907253608108,6.520506303786533e-07
54,1484,0.00035363572533242404,,,
55,1499,,1.7892148207465652e-07,,
55,1511,,,0.0005651430110447109,3.8741205798942246e-07
55,1511,0.0003549755201674998,,,
56,1538,,,0.0006451671943068504,4.7358523147522646e-07
56,1538,0.00039396813372150064,,,
57,1549,,1.987630753319536e-07,,
57,1565,,,0.00041134655475616455,2.2425678025683737e-07
57,1565,0.0003856331459246576,,,
58,1592,,,0.0012026316253468394,1.5062316833791556e-06
58,1592,0.0003591926069930196,,,
59,1599,,1.6964727933554968e-07,,
59,1619,,,0.0009392821229994297,9.429371061742131e-07
59,1619,0.00040212561725638807,,,
60,1646,,,0.0009573512361384928,9.777261311683105e-07
60,1646,0.0003312926273792982,,,
61,1649,,1.528908910586324e-07,,
61,1673,,,0.0006640681531280279,5.033908792029251e-07
61,1673,0.0003918843576684594,,,
62,1699,,1.8900118448073044e-07,,
62,1700,,,0.000889374001417309,8.493706786794064e-07
62,1700,0.000393992115277797,,,
63,1727,,,0.00023577689717058092,7.35680316665821e-08
63,1727,0.0004233101790305227,,,
64,1749,,1.500644088991976e-07,,
64,1754,,,0.00038057329948060215,1.9291708497348736e-07
64,1754,0.0004639101680368185,,,
65,1781,,,0.000682443380355835,5.34906121174572e-07
65,1781,0.0004699545097537339,,,
66,1799,,1.7015324260682974e-07,,
66,1808,,,0.00023684401821810752,7.466932316901875e-08
66,1808,0.00037002001772634685,,,
67,1835,,,0.0006356824887916446,4.550392702640238e-07
67,1835,0.0005826980341225863,,,
68,1849,,2.4528475250917836e-07,,
68,1862,,,0.0006375216180458665,4.6063530589890433e-07
68,1862,0.00048404178232885897,,,
69,1889,,,0.00022695462394040078,6.905330707240864e-08
69,1889,0.0004038045881316066,,,
70,1899,,2.9067263085380546e-07,,
70,1916,,,0.0012024481547996402,1.5037805951578775e-06
70,1916,0.0004371706454548985,,,
71,1943,,,0.001036392175592482,1.1348009820721927e-06
71,1943,0.00040492642438039184,,,
72,1949,,2.1240816749923397e-07,,
72,1970,,,0.0002958649129141122,1.1612200268018569e-07
72,1970,0.0003576047020033002,,,
73,1997,,,0.001048714155331254,1.1616816664172802e-06
73,1997,0.0004924509557895362,,,
74,1999,,6.85616441842285e-07,,
74,2024,,,0.00045568900532089174,2.6050236101582414e-07
74,2024,0.0004130444722250104,,,
75,2049,,2.1001741856707667e-07,,
75,2051,,,0.0002898592210840434,1.1160155821698936e-07
75,2051,0.0003773437929339707,,,
76,2078,,,0.0012290268205106258,1.5641013533240766e-06
76,2078,0.0005108793848194182,,,
77,2099,,2.1942325645341043e-07,,
77,2105,,,0.0009029768989421427,8.697373345967208e-07
77,2105,0.0003854025562759489,,,
78,2132,,,0.00044103749678470194,2.5552034799147805e-07
78,2132,0.00036241227644495666,,,
79,2149,,3.490836490982474e-07,,
79,2159,,,0.0011127509642392397,1.290539557885495e-06
79,2159,0.00039661230402998626,,,
80,2186,,,0.0005855539347976446,3.992417418885452e-07
80,2186,0.0003772276977542788,,,
81,2199,,3.0380809334928927e-07,,
81,2213,,,0.0005823802785016596,3.95285439935833e-07
81,2213,0.00035646348260343075,,,
82,2240,,,0.0005142824957147241,3.1057595606398536e-07
82,2240,0.0003532639821060002,,,
83,2249,,2.145386019947182e-07,,
83,2267,,,0.0016700149280950427,2.848190433724085e-06
83,2267,0.00042851324542425573,,,
84,2294,,,0.000851849967148155,7.775188350933604e-07
84,2294,0.00040131498826667666,,,
85,2299,,1.4447408602791256e-07,,
85,2321,,,0.0013137017376720905,1.7892671166919172e-06
85,2321,0.00036384459235705435,,,
86,2348,,,0.0010594939813017845,1.1786964932980482e-06
86,2348,0.0005009717424400151,,,
87,2349,,1.4232152523163677e-07,,
87,2375,,,0.00021852788631804287,6.379512029752732e-08
87,2375,0.0005784273380413651,,,
88,2399,,2.039825517385907e-07,,
88,2402,,,0.0010070978896692395,1.0704530950533808e-06
88,2402,0.00045364018296822906,,,
89,2429,,,0.001179990591481328,1.4499889857688686e-06
89,2429,0.0005068950122222304,,,
90,2449,,2.2953219058763352e-07,,
90,2456,,,0.0004428316606208682,2.5166440309476457e-07
90,2456,0.0004212117346469313,,,
91,2483,,,0.000222539427340962,6.905210625518521e-08
91,2483,0.0007502405205741525,,,
92,2499,,7.034782925074978e-07,,
92,2510,,,0.00092936004512012,9.198994916914671e-07
92,2510,0.00047058891505002975,,,
93,2537,,,0.000996822607703507,1.0483965979801724e-06
93,2537,0.00045365135883912444,,,
94,2549,,5.008284347240988e-07,,
94,2564,,,0.0011022072285413742,1.2512750799942296e-06
94,2564,0.0006698989309370518,,,
95,2591,,,0.00156233343295753,2.495789885870181e-06
95,2591,0.0005392063758336008,,,
96,2599,,1.817701758000112e-07,,
96,2618,,,0.001374862971715629,1.9498711480991915e-06
96,2618,0.0005494106444530189,,,
97,2645,,,0.0011400601360946894,1.3489321872839355e-06
97,2645,0.0005813235184177756,,,
98,2649,,1.581888682267163e-07,,
98,2672,,,0.0014334650477394462,2.1233381630736403e-06
98,2672,0.0004250307974871248,,,
99,2699,,2.9867740636291273e-07,,
99,2699,,,0.00021577953884843737,6.229190319118061e-08
99,2699,0.0006649578572250903,,,
100,2726,,,0.0026094920467585325,6.862470854684943e-06
100,2726,0.0006637262995354831,,,
101,2749,,3.6835751870967215e-07,,
101,2753,,,0.0012003659503534436,1.520642058494559e-06
101,2753,0.000872112053912133,,,
102,2780,,,0.0010319511638954282,1.1050491366404458e-06
102,2780,0.0009990030666813254,,,
103,2799,,1.6697497358109104e-06,,
103,2807,,,0.0022246646694839,4.994145001546713e-06
103,2807,0.0007743682363070548,,,
104,2834,,,0.0007890504784882069,6.816967470513191e-07
104,2834,0.000552609795704484,,,
105,2849,,2.094805751085005e-07,,
105,2861,,,0.002094799652695656,4.4437424548959825e-06
105,2861,0.0005648229853250086,,,
106,2888,,,0.0009559092577546835,9.699375596028403e-07
106,2888,0.0007416248554363847,,,
107,2899,,1.552970729790104e-07,,
107,2915,,,0.00019958274788223207,6.160127696830386e-08
107,2915,0.0005020389216952026,,,
108,2942,,,0.0002980015124194324,1.4549327431723214e-07
108,2942,0.0006303652189671993,,,
109,2949,,8.373046966880793e-07,,
109,2969,,,0.002348585519939661,5.573629096033983e-06
109,2969,0.0005645529017783701,,,
110,2996,,,0.0006699138320982456,5.120393780089216e-07
110,2996,0.0006399640697054565,,,
111,2999,,7.90114313531376e-07,,
111,3023,,,0.003042632481083274,9.309558663517237e-06
111,3023,0.0009407245088368654,,,
112,3049,,1.3422009033092763e-06,,
112,3050,,,0.001837699324823916,3.4419435905874707e-06
112,3050,0.0014786944957450032,,,
113,3077,,,0.0005759006016887724,3.9803259710424754e-07
113,3077,0.001207492547109723,,,
114,3099,,1.333916998191853e-06,,
114,3104,,,0.0010775006376206875,1.2208780617584125e-06
114,3104,0.0007253268850035965,,,
115,3131,,,0.00025511442800052464,8.634562220777298e-08
115,3131,0.0005573993548750877,,,
116,3149,,3.841955447114742e-07,,
116,3158,,,0.0006131550762802362,4.229081866924389e-07
116,3158,0.0007743217865936458,,,
117,3185,,,0.0012325223069638014,1.5759767393319635e-06
117,3185,0.0005998744745738804,,,
118,3199,,8.391660344386764e-07,,
118,3212,,,0.0025060775224119425,6.3339043663290795e-06
118,3212,0.0006694674957543612,,,
119,3239,,,0.0003875046968460083,2.0068621608970716e-07
119,3239,0.0010122864041477442,,,
120,3249,,1.8650543154308252e-07,,
120,3266,,,0.002624047687277198,6.951445811864687e-06
120,3266,0.0007159051601774991,,,
121,3293,,,0.0015098582953214645,2.3426568986906204e-06
121,3293,0.001033192966133356,,,
122,3299,,2.5100638367803185e-07,,
122,3320,,,0.0004626784357242286,2.6287023047188995e-07
122,3320,0.001162271248176694,,,
123,3347,,,0.0016070115379989147,2.652249349921476e-06
123,3347,0.00161970395129174,,,
124,3349,,4.6074760007286386e-07,,
124,3374,,,0.0014124034205451608,2.088639803332626e-06
124,3374,0.0011208964278921485,,,
125,3399,,3.997791282017715e-06,,
125,3401,,,0.0027792046312242746,7.795882993377745e-06
125,3401,0.0008227995713241398,,,
126,3428,,,0.0003740225511137396,1.8667147116957494e-07
126,3428,0.0008895111968740821,,,
127,3449,,1.42444662287744e-06,,
127,3455,,,0.0006414654199033976,4.683473946442973e-07
127,3455,0.0009842785075306892,,,
128,3482,,,0.001082167262211442,1.2395383919283631e-06
128,3482,0.0007835404830984771,,,
129,3499,,4.525359429408127e-07,,
129,3509,,,0.0005947215249761939,4.116026843803411e-07
129,3509,0.0005777429323643446,,,
130,3536,,,0.00028125548851676285,1.2331091170381114e-07
130,3536,0.0007796250865794718,,,
131,3549,,6.447386112995446e-06,,
131,3563,,,0.000722487224265933,5.719675186810491e-07
131,3563,0.0014178688870742917,,,
132,3590,,,0.0016595841152593493,2.818427901729592e-06
132,3590,0.000785750278737396,,,
133,3599,,1.603358896318241e-06,,
133,3617,,,0.00032601674320176244,1.8348872288243e-07
133,3617,0.001510735834017396,,,
134,3644,,,0.0009119500173255801,9.163580898530199e-07
134,3644,0.0017240210436284542,,,
135,3649,,7.914775324024959e-07,,
135,3671,,,0.0011660943273454905,1.4450705521085183e-06
135,3671,0.0012536540161818266,,,
136,3698,,,0.0008016563369892538,6.945197696950345e-07
136,3698,0.0010711632203310728,,,
137,3699,,4.040020087359153e-07,,
137,3725,,,0.001819513039663434,3.370946387803997e-06
137,3725,0.0009758769883774221,,,
138,3749,,2.2010314637554984e-07,,
138,3752,,,0.0005003927508369088,3.286201888386131e-07
138,3752,0.0011417645728215575,,,
139,3779,,,0.002527528442442417,6.46972375761834e-06
139,3779,0.0011379491770640016,,,
140,3799,,1.3106548522046069e-06,,
140,3806,,,0.0011713013518601656,1.4116596958047012e-06
140,3806,0.0014837917406111956,,,
141,3833,,,0.0008721092599444091,8.230928187913378e-07
141,3833,0.001269316766411066,,,
142,3849,,9.207112725562183e-07,,
142,3860,,,0.0014190723886713386,2.093353714371915e-06
142,3860,0.0007036828901618719,,,
143,3887,,,0.002280529122799635,5.2782625061809085e-06
143,3887,0.0008154548704624176,,,
144,3899,,3.303650828456739e-06,,
144,3914,,,0.00036262942012399435,1.6803880953375483e-07
144,3914,0.0011051974724978209,,,
145,3941,,,0.0009187130490317941,9.073764317690802e-07
145,3941,0.0015909853391349316,,,
146,3949,,8.374890967388637e-06,,
146,3968,,,0.0014357772888615727,2.1235291569610126e-06
146,3968,0.0016413633711636066,,,
147,3995,,,0.0028250308241695166,8.066201189649291e-06
147,3995,0.00130263133905828,,,
148,3999,,2.1243354240141343e-06,,
148,4022,,,0.0016730683855712414,2.868774799935636e-06
148,4022,0.0012900129659101367,,,
149,4049,,1.1978908105447772e-06,,
149,4049,,,0.0011287619126960635,1.335222236775735e-06
149,4049,0.0010493004228919744,,,
150,4076,,,0.0012803537538275123,1.696870526757266e-06
150,4076,0.0006990584661252797,,,
151,4099,,3.946604010707233e-06,,
151,4103,,,0.002201132010668516,4.8805222832015716e-06
151,4103,0.0009119040914811194,,,
152,4130,,,0.0014858493814244866,2.277302201036946e-06
152,4130,0.0009859473211690784,,,
153,4149,,5.199130100663751e-06,,
153,4157,,,0.0010596280917525291,1.192535819427576e-06
153,4157,0.0012270694132894278,,,
154,4184,,,0.0031293383799493313,9.88110332400538e-06
154,4184,0.0009337885421700776,,,
155,4199,,4.3172707364647067e-07,,
155,4211,,,0.0008013488841243088,6.891953603371803e-07
155,4211,0.0012500927550718188,,,
156,4238,,,0.0001971724268514663,5.842603556516224e-08
156,4238,0.0007972190505824983,,,
157,4249,,1.4368136191933445e-07,,
157,4265,,,0.0002913297212217003,1.1248643971839556e-07
157,4265,0.0008838357171043754,,,
158,4292,,,0.002042466774582863,4.2203896555292886e-06
158,4292,0.0014243230689316988,,,
159,4299,,6.391695933416486e-06,,
159,4319,,,0.00047544558765366673,3.004125517236389e-07
159,4319,0.0014093072386458516,,,
160,4346,,,0.0006382577703334391,4.647160380955029e-07
160,4346,0.0006618715124204755,,,
161,4349,,1.4359198985403054e-07,,
161,4373,,,0.0015300535596907139,2.419773409201298e-06
161,4373,0.0007958667119964957,,,
162,4399,,2.616617678086186e-07,,
162,4400,,,0.0002839227963704616,1.0635812941472977e-07
162,4400,0.0006376513047143817,,,
163,4427,,,0.0007807058282196522,6.771184644094319e-07
163,4427,0.0009252143790945411,,,
164,4449,,1.396580728396657e-06,,
164,4454,,,0.001284644240513444,1.7482699377069366e-06
164,4454,0.0016711116768419743,,,
165,4481,,,0.0035488614812493324,1.2687281014223117e-05
165,4481,0.0016060399357229471,,,
166,4499,,1.1872111826960463e-06,,
166,4508,,,0.0015511392848566175,2.4855282845237525e-06
166,4508,0.001895730383694172,,,
167,4535,,,0.0002307975519215688,8.569522691459497e-08
167,4535,0.0008734924485906959,,,
168,4549,,2.4112068786052987e-06,,
168,4562,,,0.0028719292022287846,8.331860044563655e-06
168,4562,0.0007203498389571905,,,
169,4589,,,0.0018703765235841274,3.556442152330419e-06
169,4589,0.001721703796647489,,,
170,4599,,5.683606900674931e-07,,
170,4616,,,0.0016391651006415486,2.76153627964959e-06
170,4616,0.001025860896334052,,,
171,4643,,,0.00041023679659701884,2.2624224982337182e-07
171,4643,0.00047068428830243647,,,
172,4649,,8.398133104492445e-07,,
172,4670,,,0.0017332753632217646,3.0501832952722907e-06
172,4670,0.0008121017017401755,,,
173,4697,,,0.0007137088687159121,5.628874077956425e-07
173,4697,0.0013716085813939571,,,
174,4699,,6.142921620266861e-07,,
174,4724,,,0.0006921280873939395,5.462606509354373e-07
174,4724,0.0008012908510863781,,,
175,4749,,2.350945578655228e-06,,
175,4751,,,0.00031784517341293395,1.356720247258636e-07
175,4751,0.0010483930818736553,,,
176,4778,,,0.0008084852597676218,7.315690595532942e-07
176,4778,0.0009601428173482418,,,
177,4799,,3.4337786019023042e-06,,
177,4805,,,0.0006925874040462077,5.363662580748496e-07
177,4805,0.0011188500793650746,,,
178,4832,,,0.0011645968770608306,1.4382916333488538e-06
178,4832,0.0009260820224881172,,,
179,4849,,3.5387427033128915e-07,,
179,4859,,,0.0011188018834218383,1.317368628406257e-06
179,4859,0.0008999892161227763,,,
180,4886,,,0.0016165411798283458,2.677058546396438e-06
180,4886,0.0007584118866361678,,,
181,4899,,2.49175968747295e-07,,
181,4913,,,0.0010096697369590402,1.0776302588055842e-06
181,4913,0.0009340160177089274,,,
182,4940,,,0.0033281820360571146,1.1115795132354833e-05
182,4940,0.001928849145770073,,,
183,4949,,1.0235308991468628e-06,,
183,4967,,,0.0014717670856043696,2.2342426291288575e-06
183,4967,0.0013694091467186809,,,
184,4994,,,0.0010684647131711245,1.2575931123137707e-06
184,4994,0.0012583623174577951,,,
185,4999,,3.1012687031761743e-06,,
185,5021,,,0.0008069130126386881,7.357770641647221e-07
185,5021,0.0010871317936107516,,,
186,5048,,,0.00033640704350546,1.5329577252032323e-07
186,5048,0.0005455969949252903,,,
187,5049,,3.743796526123333e-07,,
187,5075,,,0.0014299653703346848,2.1204507447691867e-06
187,5075,0.0008408398716710508,,,
188,5099,,8.788167065176822e-07,,
188,5102,,,0.0022214180789887905,5.009473170503043e-06
188,5102,0.0007012925343587995,,,
189,5129,,,0.00044057139893993735,2.606693954021466e-07
189,5129,0.000752712890971452,,,
190,5149,,7.137325042094744e-07,,
190,5156,,,0.0010207269806414843,1.1015380323442514e-06
190,5156,0.0011033614864572883,,,
191,5183,,,0.00026301987236365676,9.513544796391216e-08
191,5183,0.0018029850907623768,,,
192,5199,,2.606936959637096e-07,,
192,5210,,,0.00022634549532085657,7.563513548802803e-08
192,5210,0.0008495607180520892,,,
193,5237,,,0.0011150013888254762,1.304429815718322e-06
193,5237,0.0011525959707796574,,,
194,5249,,1.1103160204584128e-06,,
194,5264,,,0.0010056887986138463,1.062239221027994e-06
194,5264,0.001119408872909844,,,
195,5291,,,0.0002993287635035813,1.3904960383115395e-07
195,5291,0.0008880923851393163,,,
196,5299,,5.719200544263003e-07,,
196,5318,,,0.0016750241629779339,2.8734064017044147e-06
196,5318,0.000667109212372452,,,
197,5345,,,0.0008889969903975725,8.596159659646219e-07
197,5345,0.0007947090780362487,,,
198,5349,,1.8529476619733032e-07,,
198,5372,,,0.0014997150283306837,2.2965330117585836e-06
198,5372,0.0011440179077908397,,,
199,5399,,1.8426670749249752e-06,,
199,5399,,,0.0002326803223695606,7.018109471346179e-08
199,5399,0.0012753189075738192,,,
200,5426,,,0.00027449062326923013,1.0261011595957825e-07
200,5426,0.001104936352930963,,,
201,5449,,3.976020707341377e-06,,
201,5453,,,0.0003642463416326791,2.049046372576413e-07
201,5453,0.0010218637762591243,,,
202,5480,,,0.0006519090966321528,4.870757948083337e-07
202,5480,0.0010909198317676783,,,
203,5499,,5.442575456982013e-07,,
203,5507,,,0.0018528613727539778,3.4865361158153974e-06
203,5507,0.0008757199393585324,,,
204,5534,,,0.00154579128138721,2.4530863811378367e-06
204,5534,0.0009379538823850453,,,
205,5549,,1.0045548606285593e-06,,
205,5561,,,0.0017413123277947307,3.0894170777173713e-06
205,5561,0.0009468367206864059,,,
206,5588,,,0.0003913842374458909,2.0606032080650039e-07
206,5588,0.0008426157874055207,,,
207,5599,,1.0099561222887132e-06,,
207,5615,,,0.001328053418546915,1.831868303270312e-06
207,5615,0.0008542590076103806,,,
208,5642,,,0.00025308498879894614,8.379942073588609e-08
208,5642,0.0009778848616406322,,,
209,5649,,1.2368791431072168e-06,,
209,5669,,,0.0018711895681917667,3.5561242839321494e-06
209,5669,0.0007869051769375801,,,
210,5696,,,0.0007217981037683785,5.879401214770041e-07
210,5696,0.0016132118180394173,,,
211,5699,,1.0793301044031978e-06,,
211,5723,,,0.0020347214303910732,4.183615601505153e-06
211,5723,0.001519964192993939,,,
212,5749,,4.325226655055303e-06,,
212,5750,,,0.002090069465339184,4.470929070521379e-06
212,5750,0.0015796503284946084,,,
213,5777,,,0.0007144029950723052,5.761791044278652e-07
213,5777,0.0010848697274923325,,,
214,5799,,1.9329656879563117e-06,,
214,5804,,,0.000608994800131768,4.300657678868447e-07
214,5804,0.0010177473304793239,,,
215,5831,,,0.0016241787234321237,2.724442310864106e-06
215,5831,0.0010307590709999204,,,
216,5849,,2.299438648378782e-07,,
216,5858,,,0.0003565680526662618,2.0029011693623033e-07
216,5858,0.0006000853609293699,,,
217,5885,,,0.0005228856462053955,3.3966733781198855e-07
217,5885,0.0005351135623641312,,,
218,5899,,4.1400671761948615e-06,,
