,date,covidOccupiedMVBeds,hospitalCases,newAdmissions,Vax_index,dailyCases
733,2022-04-05,319.0,16552.0,2308,0.0094874999999998,40393
734,2022-04-06,317.0,16587.0,2176,0.0094874999999998,36891
735,2022-04-07,312.0,16600.0,1999,0.0094874999999998,31745
736,2022-04-08,315.0,16366.0,1751,0.0094874999999998,27391
737,2022-04-09,323.0,15876.0,1702,0.0094874999999998,23013
738,2022-04-10,329.0,16039.0,1792,0.0094874999999998,25641
739,2022-04-11,337.0,16442.0,1909,0.0094874999999998,30597
740,2022-04-12,339.0,16131.0,2003,0.0094874999999998,27382
741,2022-04-13,306.0,15399.0,1898,0.0094874999999998,25507
742,2022-04-14,299.0,14955.0,1662,0.0094874999999998,21433
743,2022-04-15,271.0,14394.0,1416,0.0094874999999998,17306
744,2022-04-16,285.0,14335.0,1288,0.0094874999999998,16091
745,2022-04-17,280.0,14254.0,1347,0.0094874999999998,16262
746,2022-04-18,274.0,14183.0,1506,0.0094874999999998,20566
747,2022-04-19,296.0,14607.0,1435,0.0094874999999998,20595
748,2022-04-20,309.0,14164.0,1322,0.0094874999999998,16973
749,2022-04-21,294.0,13392.0,1264,0.0094874999999998,14520
750,2022-04-22,283.0,12883.0,1184,0.0094874999999998,12526
751,2022-04-23,286.0,12156.0,1087,0.0094874999999998,10573
752,2022-04-24,287.0,12083.0,1077,0.0094874999999998,11867
753,2022-04-25,276.0,11992.0,1138,0.0094874999999998,13403
754,2022-04-26,276.0,11320.0,1100,0.0094874999999998,11293
755,2022-04-27,260.0,10965.0,1082,0.0094874999999998,10120
756,2022-04-28,252.0,10432.0,936,0.0094874999999998,9056
757,2022-04-29,259.0,9938.0,872,0.0094874999999998,7992
758,2022-04-30,265.0,9499.0,718,0.0094874999999998,6863
759,2022-05-01,256.0,9355.0,807,-0.0118800000000001,7718
760,2022-05-02,248.0,9326.0,828,-0.0118800000000001,10343
761,2022-05-03,237.0,9243.0,893,-0.0118800000000001,11155
762,2022-05-04,241.0,8950.0,873,-0.0118800000000001,9783
763,2022-05-05,224.0,8596.0,777,-0.0118800000000001,8592
764,2022-05-06,211.0,8170.0,721,-0.0118800000000001,7518
765,2022-05-07,199.0,7768.0,607,-0.0118800000000001,6354
766,2022-05-08,199.0,7715.0,669,-0.0118800000000001,7664
767,2022-05-09,187.0,7647.0,731,-0.0118800000000001,8876
768,2022-05-10,175.0,7363.0,726,-0.0118800000000001,8154
769,2022-05-11,170.0,7034.0,671,-0.0118800000000001,7265
770,2022-05-12,162.0,6602.0,680,-0.0118800000000001,6376
771,2022-05-13,162.0,6366.0,542,-0.0118800000000001,5794
772,2022-05-14,168.0,6147.0,553,-0.0118800000000001,5139
773,2022-05-15,170.0,6158.0,566,-0.0118800000000001,6730
774,2022-05-16,159.0,6024.0,589,-0.0118800000000001,7883
775,2022-05-17,173.0,5733.0,576,-0.0118800000000001,6833
776,2022-05-18,161.0,5425.0,626,-0.0118800000000001,6392
777,2022-05-19,165.0,5356.0,573,-0.0118800000000001,5785
778,2022-05-20,171.0,5187.0,450,-0.0118800000000001,5049
779,2022-05-21,164.0,5065.0,387,-0.0118800000000001,4243
780,2022-05-22,156.0,5047.0,463,-0.0118800000000001,5151
781,2022-05-23,150.0,5010.0,505,-0.0118800000000001,6248
782,2022-05-24,142.0,4639.0,461,-0.0118800000000001,5593
783,2022-05-25,137.0,4489.0,475,-0.0118800000000001,5189
784,2022-05-26,134.0,4365.0,421,-0.0118800000000001,4819
785,2022-05-27,134.0,4197.0,442,-0.0118800000000001,4494
786,2022-05-28,127.0,4013.0,382,-0.0118800000000001,4153
787,2022-05-29,124.0,4018.0,428,-0.0118800000000001,4687
788,2022-05-30,121.0,4091.0,465,-0.0118800000000001,5928
789,2022-05-31,119.0,4036.0,502,-0.0118800000000001,5734
790,2022-06-01,123.0,3800.0,480,-0.0332475000000001,5711
791,2022-06-02,126.0,3841.0,412,-0.0332475000000001,5081
792,2022-06-03,125.0,3849.0,404,-0.0332475000000001,5581
793,2022-06-04,111.0,3835.0,443,-0.0332475000000001,6278
794,2022-06-05,113.0,3965.0,531,-0.0332475000000001,8350
795,2022-06-06,120.0,4126.0,606,-0.0332475000000001,9798
796,2022-06-07,116.0,4108.0,577,-0.0332475000000001,9484
797,2022-06-08,124.0,4096.0,664,-0.0332475000000001,9952
798,2022-06-09,127.0,4082.0,627,-0.0332475000000001,9589
799,2022-06-10,117.0,4262.0,589,-0.0332475000000001,9153
800,2022-06-11,125.0,4257.0,583,-0.0332475000000001,8468
801,2022-06-12,126.0,4408.0,659,-0.0332475000000001,10718
802,2022-06-13,128.0,4602.0,722,-0.0332475000000001,12954
803,2022-06-14,130.0,4722.0,763,-0.0332475000000001,12660
804,2022-06-15,132.0,4843.0,842,-0.0332475000000001,12387
805,2022-06-16,130.0,5008.0,822,-0.0332475000000001,11915
806,2022-06-17,120.0,5037.0,829,-0.0332475000000001,11640
807,2022-06-18,138.0,5183.0,797,-0.0332475000000001,11634
808,2022-06-19,139.0,5436.0,942,-0.0332475000000001,14524
809,2022-06-20,150.0,5726.0,1055,-0.0332475000000001,16918
810,2022-06-21,149.0,6002.0,1155,-0.0332475000000001,17531
811,2022-06-22,149.0,6177.0,1133,-0.0332475000000001,17764
812,2022-06-23,154.0,6401.0,1210,-0.0332475000000001,16698
813,2022-06-24,168.0,6752.0,1072,-0.0332475000000001,15626
814,2022-06-25,177.0,6973.0,1011,-0.0332475000000001,14478
815,2022-06-26,188.0,7455.0,1276,-0.0332475000000001,18039
816,2022-06-27,192.0,7822.0,1438,-0.0332475000000001,21896
817,2022-06-28,205.0,8120.0,1454,-0.0332475000000001,21869
818,2022-06-29,200.0,8587.0,1572,-0.0332475000000001,21720
819,2022-06-30,211.0,8928.0,1596,-0.0332475000000001,21513
820,2022-07-01,219.0,9389.0,1326,-0.0546150000000001,21067
821,2022-07-02,213.0,9632.0,1374,-0.0546150000000001,19586
822,2022-07-03,218.0,9956.0,1795,-0.0546150000000001,25172
823,2022-07-04,223.0,10658.0,1911,-0.0546150000000001,30388
824,2022-07-05,229.0,11049.0,1926,-0.0546150000000001,28118
825,2022-07-06,217.0,11465.0,1945,-0.0546150000000001,26741
826,2022-07-07,232.0,11878.0,1967,-0.0546150000000001,24049
827,2022-07-08,228.0,12283.0,1696,-0.0546150000000001,22173
828,2022-07-09,229.0,12440.0,1601,-0.0546150000000001,19354
829,2022-07-10,250.0,12879.0,1889,-0.0546150000000001,23046
830,2022-07-11,264.0,13336.0,2005,-0.0546150000000001,27198
831,2022-07-12,264.0,13621.0,1945,-0.0546150000000001,24377
832,2022-07-13,274.0,13741.0,1946,-0.0546150000000001,21639
833,2022-07-14,282.0,13807.0,1839,-0.0546150000000001,19340
834,2022-07-15,287.0,13975.0,1487,-0.0546150000000001,16626
835,2022-07-16,305.0,13701.0,1373,-0.0546150000000001,13677
836,2022-07-17,292.0,13840.0,1694,-0.0546150000000001,15702
837,2022-07-18,307.0,14044.0,1754,-0.0546150000000001,16919
838,2022-07-19,318.0,13837.0,1834,-0.0546150000000001,14866
839,2022-07-20,287.0,13545.0,1715,-0.0546150000000001,14533
840,2022-07-21,283.0,13375.0,1550,-0.0546150000000001,12791
841,2022-07-22,292.0,13182.0,1231,-0.0546150000000001,11177
842,2022-07-23,279.0,12475.0,1139,-0.0546150000000001,8909
843,2022-07-24,300.0,12591.0,1307,-0.0546150000000001,10216
844,2022-07-25,303.0,12529.0,1345,-0.0546150000000001,11929
845,2022-07-26,290.0,12113.0,1318,-0.0546150000000001,10482
846,2022-07-27,273.0,11914.0,1197,-0.0546150000000001,9435
847,2022-07-28,268.0,11437.0,1165,-0.0546150000000001,8339
848,2022-07-29,253.0,11149.0,996,-0.0546150000000001,7585
849,2022-07-30,241.0,10529.0,936,-0.0546150000000001,6612
850,2022-07-31,232.0,10431.0,1138,-0.0546150000000001,7672
851,2022-08-01,245.0,10417.0,1120,-0.0759825000000001,8814
852,2022-08-02,240.0,10177.0,1062,-0.0759825000000001,8165
853,2022-08-03,232.0,9817.0,1059,-0.0759825000000001,7419
854,2022-08-04,231.0,9498.0,1017,-0.0759825000000001,6524
855,2022-08-05,229.0,9152.0,910,-0.0759825000000001,5859
856,2022-08-06,221.0,8806.0,775,-0.0759825000000001,4852
857,2022-08-07,217.0,8805.0,899,-0.0759825000000001,5897
858,2022-08-08,222.0,8888.0,975,-0.0759825000000001,7226
859,2022-08-09,233.0,8624.0,973,-0.0759825000000001,6462
860,2022-08-10,216.0,8487.0,1009,-0.0759825000000001,6003
861,2022-08-11,206.0,8327.0,901,-0.0759825000000001,5446
862,2022-08-12,196.0,8072.0,740,-0.0759825000000001,4781
863,2022-08-13,192.0,7993.0,762,-0.0759825000000001,3978
864,2022-08-14,191.0,8158.0,759,-0.0759825000000001,4781
865,2022-08-15,198.0,8088.0,861,-0.0759825000000001,5606
