,date,cumAdmissions,hospitalCases,covidOccupiedMVBeds,Vax_index,dailyCases
472,2021-07-18,329425,2821.0,403.0,0.201795,33164
473,2021-07-19,330050,3179.0,439.0,0.201795,43401
474,2021-07-20,330720,2989.0,444.0,0.201795,35947
475,2021-07-21,331345,3236.0,443.0,0.201795,31676
476,2021-07-22,331956,3533.0,482.0,0.201795,27711
477,2021-07-23,332532,3671.0,485.0,0.201795,24586
478,2021-07-24,333101,3779.0,515.0,0.201795,20276
479,2021-07-25,333783,3708.0,572.0,0.201795,19657
480,2021-07-26,334398,4327.0,579.0,0.201795,26541
481,2021-07-27,335044,4182.0,606.0,0.201795,26027
482,2021-07-28,335635,4124.0,617.0,0.201795,26925
483,2021-07-29,336224,3872.0,619.0,0.201795,25361
484,2021-07-30,336739,4323.0,619.0,0.201795,22109
485,2021-07-31,337201,4308.0,671.0,0.201795,18450
486,2021-08-01,337746,4003.0,623.0,0.18042750000000002,18714
487,2021-08-02,338318,4141.0,592.0,0.18042750000000002,26580
488,2021-08-03,338897,4046.0,631.0,0.18042750000000002,27062
489,2021-08-04,339516,3990.0,625.0,0.18042750000000002,28895
490,2021-08-05,340056,3948.0,658.0,0.18042750000000002,28126
491,2021-08-06,340600,4028.0,621.0,0.18042750000000002,24851
492,2021-08-07,341131,4108.0,595.0,0.18042750000000002,19957
493,2021-08-08,341632,3995.0,608.0,0.18042750000000002,20157
494,2021-08-09,342154,3917.0,606.0,0.18042750000000002,28292
495,2021-08-10,342770,4089.0,680.0,0.18042750000000002,27610
496,2021-08-11,343406,4191.0,649.0,0.18042750000000002,29135
497,2021-08-12,344008,4263.0,673.0,0.18042750000000002,27690
498,2021-08-13,344589,3962.0,645.0,0.18042750000000002,24992
499,2021-08-14,345170,3912.0,662.0,0.18042750000000002,21336
500,2021-08-15,345758,4006.0,671.0,0.18042750000000002,21280
501,2021-08-16,346408,4374.0,657.0,0.18042750000000002,30861
502,2021-08-17,347079,4621.0,674.0,0.18042750000000002,31095
503,2021-08-18,347742,4301.0,622.0,0.18042750000000002,31426
504,2021-08-19,348466,4607.0,679.0,0.18042750000000002,29081
505,2021-08-20,349064,4234.0,766.0,0.18042750000000002,25555
506,2021-08-21,349642,4559.0,738.0,0.18042750000000002,22605
507,2021-08-22,350258,4585.0,722.0,0.18042750000000002,22409
508,2021-08-23,350971,4661.0,651.0,0.18042750000000002,30333
509,2021-08-24,351588,4626.0,700.0,0.18042750000000002,28212
510,2021-08-25,352305,4658.0,711.0,0.18042750000000002,27901
511,2021-08-26,352940,4418.0,698.0,0.18042750000000002,26482
512,2021-08-27,353559,4717.0,730.0,0.18042750000000002,24253
513,2021-08-28,354151,4488.0,713.0,0.18042750000000002,20138
514,2021-08-29,354741,4546.0,681.0,0.18042750000000002,19152
515,2021-08-30,355413,4699.0,688.0,0.18042750000000002,24973
516,2021-08-31,356067,5201.0,730.0,0.18042750000000002,33565
517,2021-09-01,356738,4873.0,742.0,0.15906,31600
518,2021-09-02,357338,4975.0,739.0,0.15906,30636
519,2021-09-03,357875,4935.0,716.0,0.15906,28730
520,2021-09-04,358483,4786.0,740.0,0.15906,23409
521,2021-09-05,359051,4929.0,720.0,0.15906,23457
522,2021-09-06,359724,4982.0,767.0,0.15906,33135
523,2021-09-07,360372,4991.0,753.0,0.15906,27938
524,2021-09-08,361130,5187.0,765.0,0.15906,25659
525,2021-09-09,361793,5109.0,733.0,0.15906,24440
526,2021-09-10,362325,5137.0,743.0,0.15906,21031
527,2021-09-11,362850,5084.0,699.0,0.15906,16956
528,2021-09-12,363369,5101.0,733.0,0.15906,17879
529,2021-09-13,363899,5091.0,647.0,0.15906,25199
530,2021-09-14,364489,5139.0,743.0,0.15906,22641
531,2021-09-15,365016,5254.0,777.0,0.15906,22414
532,2021-09-16,365558,5048.0,764.0,0.15906,22320
533,2021-09-17,365984,4555.0,706.0,0.15906,22375
534,2021-09-18,366442,4733.0,698.0,0.15906,20926
535,2021-09-19,366915,4389.0,693.0,0.15906,24789
536,2021-09-20,367396,4227.0,672.0,0.15906,32121
537,2021-09-21,367911,4511.0,644.0,0.15906,30547
538,2021-09-22,368343,4336.0,703.0,0.15906,28788
539,2021-09-23,368802,4261.0,621.0,0.15906,28340
540,2021-09-24,369240,3894.0,664.0,0.15906,25754
541,2021-09-25,369641,4309.0,605.0,0.15906,23389
542,2021-09-26,370071,3988.0,572.0,0.15906,26814
543,2021-09-27,370570,4190.0,593.0,0.15906,34595
544,2021-09-28,371044,4127.0,584.0,0.15906,29628
545,2021-09-29,371541,3754.0,556.0,0.15906,28689
546,2021-09-30,371989,3869.0,556.0,0.15906,26808
547,2021-10-01,372421,4019.0,553.0,0.13769250000000005,24134
548,2021-10-02,372857,3723.0,531.0,0.13769250000000005,21873
549,2021-10-03,373319,3873.0,549.0,0.13769250000000005,27138
550,2021-10-04,373807,4041.0,533.0,0.13769250000000005,36475
551,2021-10-05,374371,4026.0,528.0,0.13769250000000005,32269
552,2021-10-06,374901,4099.0,556.0,0.13769250000000005,32547
553,2021-10-07,375413,4060.0,563.0,0.13769250000000005,32158
554,2021-10-08,375889,3984.0,524.0,0.13769250000000005,29848
