epoch,step,train_MAE,train_loss,valid_MAE,valid_loss
0,13,,,0.030085371807217598,0.0009093195549212396
0,13,0.0625474825501442,,,
1,27,,,0.01212689746171236,0.0001485944230807945
1,27,0.02677830122411251,,,
2,41,,,0.002560652093961835,8.094421900750604e-06
2,41,0.022828558459877968,,,
3,49,,0.0002930495538748801,,
3,55,,,0.013822808861732483,0.0001934589963639155
3,55,0.012569188140332699,,,
4,69,,,0.0013791087549179792,2.890439418479218e-06
4,69,0.006785274017602205,,,
5,83,,,0.0024629272520542145,7.308646218007198e-06
5,83,0.003987591248005629,,,
6,97,,,0.0013579658698290586,2.601764435894438e-06
6,97,0.0031393575482070446,,,
7,99,,1.0578773981251288e-05,,
7,111,,,0.00402507558465004,1.7216469132108614e-05
7,111,0.0027430220507085323,,,
8,125,,,0.0013708749320358038,2.607260057629901e-06
8,125,0.0031921302434056997,,,
9,139,,,0.0035234391689300537,1.3189212950237561e-05
9,139,0.002785642398521304,,,
10,149,,2.4733279133215547e-05,,
10,153,,,0.001810492598451674,4.225415068503935e-06
10,153,0.003041391260921955,,,
11,167,,,0.002047762041911483,5.142821009940235e-06
11,167,0.0037664666306227446,,,
12,181,,,0.0019001876935362816,4.616380465449765e-06
12,181,0.00429511209949851,,,
13,195,,,0.0008167943451553583,1.1053110711145564e-06
13,195,0.0032783166971057653,,,
14,199,,1.2221519682498183e-05,,
14,209,,,0.0037919653113931417,1.5376404917333275e-05
14,209,0.0027157014701515436,,,
15,223,,,0.005384043790400028,2.986672188853845e-05
15,223,0.0032885854598134756,,,
16,237,,,0.0025614730548113585,7.369779268628918e-06
16,237,0.0038109077140688896,,,
17,249,,9.10765229491517e-05,,
17,251,,,0.01234249584376812,0.00015325617277994752
17,251,0.006866139825433493,,,
18,265,,,0.003408076474443078,1.3274991033540573e-05
18,265,0.006290028337389231,,,
19,279,,,0.002583292545750737,7.761929737171158e-06
19,279,0.004261596128344536,,,
20,293,,,0.0014955877559259534,3.188916480212356e-06
20,293,0.004603447392582893,,,
21,299,,1.7577687685843557e-05,,
21,307,,,0.0011160650756210089,1.861327746155439e-06
21,307,0.003238581819459796,,,
22,321,,,0.0016605911077931523,3.592055463741417e-06
22,321,0.0023839680943638086,,,
23,335,,,0.003267324762418866,1.1514024663483724e-05
23,335,0.002597919898107648,,,
24,349,,9.317166586697567e-06,,
24,349,,,0.0007635882939212024,8.334608310178737e-07
24,349,0.0030222509521991014,,,
25,363,,,0.0014063883572816849,2.665470674401149e-06
25,363,0.002148097613826394,,,
26,377,,,0.004769376944750547,2.3560827685287222e-05
26,377,0.0034347607288509607,,,
27,391,,,0.004231269471347332,1.8701744920690544e-05
27,391,0.003461204469203949,,,
28,399,,7.208005627035163e-06,,
28,405,,,0.0008489871397614479,1.1820450254163006e-06
28,405,0.0037605278193950653,,,
29,419,,,0.0023032943718135357,6.198861683515133e-06
29,419,0.003471784060820937,,,
30,433,,,0.0023018764331936836,6.085856057325145e-06
30,433,0.00348376645706594,,,
31,447,,,0.005054152105003595,2.682617741811555e-05
31,447,0.005311837885528803,,,
32,449,,3.064960037590936e-05,,
32,461,,,0.0021038975100964308,6.036952527210815e-06
32,461,0.006440788507461548,,,
33,475,,,0.01490014884620905,0.00022305217862594873
33,475,0.006176494061946869,,,
34,489,,,0.0021132309921085835,5.592943125520833e-06
34,489,0.007531040348112583,,,
35,499,,2.141325967386365e-05,,
35,503,,,0.0012738045770674944,2.208748810517136e-06
35,503,0.0035354215651750565,,,
36,517,,,0.0038145435974001884,1.544732367619872e-05
36,517,0.005321592092514038,,,
37,531,,,0.001148977316915989,1.8104233276972082e-06
37,531,0.004407934378832579,,,
38,545,,,0.006165990140289068,3.877735071000643e-05
38,545,0.005286534782499075,,,
39,549,,0.00010671606287360191,,
39,559,,,0.001457789447158575,2.864488806153531e-06
39,559,0.005183702800422907,,,
40,573,,,0.004276948515325785,1.9134145986754447e-05
40,573,0.004769094288349152,,,
41,587,,,0.0052575538866221905,2.8627851861529052e-05
41,587,0.004533930215984583,,,
42,599,,9.86808881862089e-05,,
42,601,,,0.0026318493764847517,8.092900316114537e-06
42,601,0.005355584900826216,,,
43,615,,,0.0017635560361668468,3.881905740854563e-06
43,615,0.004104346968233585,,,
44,629,,,0.005896256770938635,3.5941102396463975e-05
44,629,0.004617723170667887,,,
